i,release_ns,start_ns,finish_ns,response_us,exec_cpu_us,miss
436,3409720000000,3409735069558,3409740081032,20081.032,5000.504,1
437,3409740000000,3409748004090,3409755091878,15091.878,5000.480,0
438,3409760000000,3409763634046,3409768642560,8642.560,5000.472,0
439,3409780000000,3409780059004,3409785077629,5077.629,5000.408,0
440,3409800000000,3409816034274,3409829064751,29064.751,5000.376,1
441,3409820000000,3409835057262,3409840069535,20069.535,5000.560,1
442,3409840000000,3409848008721,3409855406871,15406.871,5000.464,0
443,3409860000000,3409860007405,3409869011678,9011.678,5000.312,0
444,3409880000000,3409880058394,3409885069652,5069.652,5000.512,0
445,3409900000000,3409916010570,3409929014369,29014.369,5000.336,1
446,3409920000000,3409935021247,3409948528188,28528.188,5000.360,1
447,3409940000000,3409949482235,3409976601677,36601.677,5000.416,1
448,3409960000000,3409984015307,3409989162491,29162.491,5000.336,1
449,3409980000000,3409992022288,3409997245203,17245.203,5000.312,0
450,3410000000000,3410028333182,3410076246604,76246.604,5000.504,1
451,3410020000000,3410083192297,3410108197509,88197.509,5000.744,1
452,3410040000000,3410114248079,3410119670421,79670.421,5000.360,1
453,3410060000000,3410132008410,3410148993913,88993.913,5000.768,1
454,3410080000000,3410149003424,3410157080088,77080.088,5000.288,1
455,3410100000000,3410157714173,3410162715487,62715.487,5000.520,1
456,3410120000000,3410166654970,3410171655437,51655.437,5000.408,1
457,3410140000000,3410180003394,3410187448485,47448.485,5000.280,1
458,3410160000000,3410187769119,3410192866315,32866.315,5000.264,1
459,3410180000000,3410195863846,3410228857279,48857.279,5000.528,1
460,3410200000000,3410232005504,3410237005946,37005.946,5000.288,1
461,3410220000000,3410240005661,3410245006304,25006.304,5000.488,1
462,3410240000000,3410248008827,3410262527483,22527.483,5000.360,1
463,3410260000000,3410271240135,3410279486764,19486.764,5000.488,0
464,3410280000000,3410280640869,3410285641695,5641.695,5000.400,0
465,3410300000000,3410318743521,3410330657067,30657.067,5000.448,1
466,3410320000000,3410336006101,3410341006712,21006.712,5000.296,1
467,3410340000000,3410344015562,3410357016265,17016.265,5000.280,0
468,3410360000000,3410364007564,3410376915850,16915.850,5000.504,0
469,3410380000000,3410380017926,3410385018328,5018.328,5000.416,0
470,3410400000000,3410404009022,3410413393789,13393.789,5000.488,0
471,3410420000000,3410428014894,3410433018400,13018.400,5000.272,0
472,3410440000000,3410440023097,3410456815086,16815.086,5000.752,0
473,3410460000000,3410460109333,3410469114773,9114.773,5000.368,0
474,3410480000000,3410480058721,3410485079762,5079.762,5000.408,0
475,3410500000000,3410520040821,3410533040461,33040.461,5000.368,1
476,3410520000000,3410536004274,3410541004837,21004.837,5000.320,1
477,3410540000000,3410548002886,3410554072071,14072.071,5000.448,0
478,3410560000000,3410560003994,3410569009635,9009.635,5000.344,0
479,3410580000000,3410580059056,3410585059378,5059.378,5000.328,0
480,3410600000000,3410600011732,3410605012655,5012.655,5000.344,0
481,3410620000000,3410620005526,3410625015344,5015.344,5000.288,0
482,3410640000000,3410640009919,3410646030428,6030.428,5000.408,0
483,3410660000000,3410664010599,3410673766700,13766.700,5000.400,0
484,3410680000000,3410680065934,3410685067072,5067.072,5000.416,0
485,3410700000000,3410708023031,3410713036617,13036.617,5000.416,0
486,3410720000000,3410720051129,3410729088920,9088.920,5000.408,0
487,3410740000000,3410748005851,3410753006637,13006.637,5000.376,0
488,3410760000000,3410762881834,3410767892084,7892.084,5000.272,0
489,3410780000000,3410780026919,3410785058543,5058.543,5000.304,0
490,3410800000000,3410820014498,3410833021393,33021.393,5000.424,1
491,3410820000000,3410833034864,3410842035585,22035.585,5000.432,1
492,3410840000000,3410844017106,3410849017724,9017.724,5000.360,0
493,3410860000000,3410860006685,3410869529874,9529.874,5000.496,0
494,3410880000000,3410880061123,3410885062085,5062.085,5000.408,0
495,3410900000000,3410914211789,3410932085240,32085.240,5000.280,1
496,3410920000000,3410935718448,3410944787396,24787.396,5000.520,1
497,3410940000000,3410944796515,3410957797811,17797.811,5000.264,0
498,3410960000000,3410960020458,3410969052194,9052.194,5000.312,0
499,3410980000000,3410980063353,3410985076146,5076.146,5000.472,0
500,3411000000000,3411018413820,3411039144444,39144.444,5000.488,1
501,3411020000000,3411044036925,3411057078618,37078.618,5000.512,1
502,3411040000000,3411060003866,3411068683433,28683.433,5000.472,1
503,3411060000000,3411072004798,3411082244003,22244.003,5000.432,1
504,3411080000000,3411084005298,3411090884988,10884.988,5000.528,0
505,3411100000000,3411110361737,3411115418136,15418.136,5000.448,0
506,3411120000000,3411126822181,3411131827791,11827.791,5000.568,0
507,3411140000000,3411140051316,3411152060904,12060.904,5000.520,0
508,3411160000000,3411160026295,3411169039816,9039.816,5000.352,0
509,3411180000000,3411182012193,3411187012891,7012.891,5000.408,0
510,3411200000000,3411204024377,3411221034358,21034.358,5000.480,1
511,3411220000000,3411236005543,3411245008568,25008.568,5000.312,1
512,3411240000000,3411248005435,3411253102367,13102.367,5000.472,0
513,3411260000000,3411260550394,3411281229853,21229.853,5000.304,1
514,3411280000000,3411288279443,3411296956978,16956.978,5000.424,0
515,3411300000000,3411335416046,3411348439468,48439.468,5000.472,1
516,3411320000000,3411360047227,3411374486496,54486.496,5000.384,1
517,3411340000000,3411376006296,3411389603215,49603.215,5000.288,1
518,3411360000000,3411392006283,3411410710421,50710.421,5000.344,1
519,3411380000000,3411412009076,3411423999345,43999.345,5000.288,1
520,3411400000000,3411436178968,3411449218877,49218.877,5000.360,1
521,3411420000000,3411450368535,3411455393487,35393.487,5000.584,1
522,3411440000000,3411469532601,3411480586326,40586.326,5000.328,1
523,3411460000000,3411484008484,3411493972259,33972.259,5000.552,1
524,3411480000000,3411496019951,3411512326037,32326.037,5000.456,1
525,3411500000000,3411516004961,3411529092643,29092.643,5000.432,1
526,3411520000000,3411529105154,3411534105516,14105.516,5000.344,0
527,3411540000000,3411544069740,3411554311600,14311.600,5000.328,0
528,3411560000000,3411560091469,3411569106701,9106.701,5000.400,0
529,3411580000000,3411580009308,3411585036284,5036.284,5000.544,0
530,3411600000000,3411609824174,3411614828920,14828.920,5000.272,0
531,3411620000000,3411624021700,3411641047961,21047.961,5000.528,1
532,3411640000000,3411644004167,3411649050190,9050.190,5000.440,0
533,3411660000000,3411660030247,3411665030890,5030.890,5000.296,0
534,3411680000000,3411680023921,3411685035315,5035.315,5000.304,0
535,3411700000000,3411708036230,3411713037161,13037.161,5000.592,0
536,3411720000000,3411728033824,3411737885423,17885.423,5000.472,0
537,3411740000000,3411740016773,3411753039995,13039.995,5000.600,0
538,3411760000000,3411760031782,3411765032376,5032.376,5000.344,0
539,3411780000000,3411780058405,3411785069135,5069.135,5000.416,0
540,3411800000000,3411808054380,3411813055518,13055.518,5000.728,0
541,3411820000000,3411828052789,3411841087627,21087.627,5002.240,1
542,3411840000000,3411844004379,3411849033635,9033.635,5000.376,0
543,3411860000000,3411860008910,3411865027823,5027.823,5000.456,0
544,3411880000000,3411880058268,3411885058886,5058.886,5000.312,0
545,3411900000000,3411908028108,3411913028878,13028.878,5000.280,0
546,3411920000000,3411924060733,3411944441715,24441.715,5000.288,1
547,3411940000000,3411944547500,3411952458344,12458.344,5000.544,0
548,3411960000000,3411960008340,3411979984495,19984.495,5000.280,0
549,3411980000000,3411980287106,3411993646361,13646.361,5000.520,0
550,3412000000000,3412016007345,3412037352447,37352.447,5000.520,1
551,3412020000000,3412043151674,3412058840434,38840.434,5000.600,1
552,3412040000000,3412060037753,3412071002443,31002.443,5000.512,1
553,3412060000000,3412076087936,3412118357103,58357.103,5000.280,1
554,3412080000000,3412127234176,3412152235044,72235.044,5000.288,1
555,3412100000000,3412152294376,3412165303671,65303.671,5000.504,1
556,3412120000000,3412167459220,3412176475996,56475.996,5000.352,1
557,3412140000000,3412179607670,3412184621167,44621.167,5000.288,1
558,3412160000000,3412188014447,3412193035288,33035.288,5000.416,1
559,3412180000000,3412194275843,3412213227796,33227.796,5000.496,1
560,3412200000000,3412216008222,3412229031316,29031.316,5000.408,1
561,3412220000000,3412232003801,3412248098493,28098.493,5000.368,1
562,3412240000000,3412248107812,3412255098367,15098.367,5000.400,0
563,3412260000000,3412264031628,3412273394669,13394.669,5000.352,0
564,3412280000000,3412280082275,3412285083502,5083.502,5000.664,0
565,3412300000000,3412311138481,3412332149613,32149.613,5000.304,1
566,3412320000000,3412332162101,3412341162661,21162.661,5000.504,1
567,3412340000000,3412344039473,3412357047384,17047.384,5000.320,0
568,3412360000000,3412360037715,3412369072946,9072.946,5000.392,0
569,3412380000000,3412380018630,3412385026640,5026.640,5000.376,0
570,3412400000000,3412411767221,3412432180450,32180.450,5000.336,1
571,3412420000000,3412432191841,3412441200657,21200.657,5000.392,1
572,3412440000000,3412444017849,3412457515062,17515.062,5000.320,0
573,3412460000000,3412460269114,3412468120426,8120.426,5000.408,0
574,3412480000000,3412480048115,3412485076395,5076.395,5000.264,0
575,3412500000000,3412511398869,3412532466541,32466.541,5000.320,1
576,3412520000000,3412532481836,3412544352673,24352.673,5000.344,1
577,3412540000000,3412544362536,3412559472247,19472.247,5000.272,0
578,3412560000000,3412570977317,3412579969839,19969.839,5000.312,0
579,3412580000000,3412580461333,3412585492461,5492.461,5000.352,0
580,3412600000000,3412616021367,3412633033357,33033.357,5000.272,1
581,3412620000000,3412640023783,3412646037900,26037.900,5000.384,1
582,3412640000000,3412651052973,3412656077414,16077.414,5000.288,0
583,3412660000000,3412664006640,3412669678148,9678.148,5000.472,0
584,3412680000000,3412681625996,3412686890404,6890.404,5000.376,0
585,3412700000000,3412702988248,3412716139869,16139.869,5000.440,0
586,3412720000000,3412720029403,3412726002219,6002.219,5000.416,0
587,3412740000000,3412741075037,3412750102252,10102.252,5000.288,0
588,3412760000000,3412760015759,3412768792143,8792.143,5000.280,0
589,3412780000000,3412780012224,3412786128630,6128.630,5000.272,0
590,3412800000000,3412814286442,3412827300873,27300.873,5000.488,1
591,3412820000000,3412828003873,3412843739822,23739.822,5000.512,1
592,3412840000000,3412848030616,3412853031362,13031.362,5000.432,0
593,3412860000000,3412862559416,3412867560490,7560.490,5000.744,0
594,3412880000000,3412880061595,3412885071925,5071.925,5000.488,0
595,3412900000000,3412915155845,3412932161987,32161.987,5000.368,1
596,3412920000000,3412936004629,3412945028020,25028.020,5000.416,1
597,3412940000000,3412948004536,3412961040686,21040.686,5000.400,1
598,3412960000000,3412961076251,3412966076838,6076.838,5000.400,0
599,3412980000000,3412980064010,3412985069300,5069.300,5000.320,0
600,3413000000000,3413024015294,3413037016462,37016.462,5000.480,1
601,3413020000000,3413037028501,3413047546950,27546.950,5000.512,1
602,3413040000000,3413047565301,3413066564275,26564.275,5000.336,1
603,3413060000000,3413070879900,3413075880774,15880.774,5000.416,0
604,3413080000000,3413080016364,3413085051707,5051.707,5000.336,0
605,3413100000000,3413114377255,3413121530775,21530.775,5000.368,1
606,3413120000000,3413125244089,3413140949400,20949.400,5000.392,1
607,3413140000000,3413141673294,3413147526678,7526.678,5000.512,0
608,3413160000000,3413160007265,3413169219923,9219.923,5000.408,0
609,3413180000000,3413180070558,3413185071024,5071.024,5000.320,0
610,3413200000000,3413205799160,3413216031565,16031.565,5000.376,0
611,3413220000000,3413220012981,3413225017126,5017.126,5000.472,0
612,3413240000000,3413244004485,3413249005239,9005.239,5000.424,0
613,3413260000000,3413268012676,3413274184015,14184.015,5000.280,0
614,3413280000000,3413284010551,3413289302510,9302.510,5000.496,0
615,3413300000000,3413300040184,3413305040850,5040.850,5000.432,0
616,3413320000000,3413320024786,3413325736180,5736.180,5000.320,0
617,3413340000000,3413342842195,3413347853948,7853.948,5000.456,0
618,3413360000000,3413360006998,3413369007471,9007.471,5000.504,0
619,3413380000000,3413380013911,3413385166695,5166.695,5000.328,0
620,3413400000000,3413404007935,3413410208639,10208.639,5000.328,0
621,3413420000000,3413420786509,3413425969962,5969.962,5000.776,0
622,3413440000000,3413440008371,3413449845091,9845.091,5000.312,0
623,3413460000000,3413464004971,3413472387510,12387.510,5000.432,0
624,3413480000000,3413480017045,3413485048117,5048.117,5000.464,0
625,3413500000000,3413501589003,3413510749689,10749.689,5000.400,0
626,3413520000000,3413520039758,3413525372050,5372.050,5000.376,0
627,3413540000000,3413544033054,3413550053939,10053.939,5000.456,0
628,3413560000000,3413565170146,3413574191874,14191.874,5000.560,0
629,3413580000000,3413580059136,3413585060171,5060.171,5000.504,0
630,3413600000000,3413600032884,3413605034214,5034.214,5000.336,0
631,3413620000000,3413620044004,3413629086978,9086.978,5000.504,0
632,3413640000000,3413640043877,3413645145921,5145.921,5000.440,0
633,3413660000000,3413664013736,3413669014698,9014.698,5000.672,0
634,3413680000000,3413680022706,3413685023668,5023.668,5000.408,0
635,3413700000000,3413704011778,3413711470901,11470.901,5000.272,0
636,3413720000000,3413720018492,3413725102473,5102.473,5000.376,0
637,3413740000000,3413744013597,3413752573132,12573.132,5000.440,0
638,3413760000000,3413760007056,3413765018714,5018.714,5000.304,0
639,3413780000000,3413780061349,3413785062040,5062.040,5000.408,0
640,3413800000000,3413804011105,3413809011507,9011.507,5000.416,0
641,3413820000000,3413820023890,3413833036713,13036.713,5000.328,0
642,3413840000000,3413840005877,3413845006303,5006.303,5000.432,0
643,3413860000000,3413860003270,3413865003961,5003.961,5000.728,0
644,3413880000000,3413880060372,3413885061046,5061.046,5000.656,0
645,3413900000000,3413904256902,3413915868852,15868.852,5000.392,0
646,3413920000000,3413928003623,3413933004058,13004.058,5000.368,0
647,3413940000000,3413944143216,3413960531086,20531.086,5000.408,1
648,3413960000000,3413963061007,3413983030743,23030.743,5000.280,1
649,3413980000000,3413984008259,3413994650266,14650.266,5000.440,0
650,3414000000000,3414011713083,3414019526190,19526.190,5000.304,0
651,3414020000000,3414024133279,3414029139604,9139.604,5000.512,0
652,3414040000000,3414040269960,3414046090909,6090.909,5000.384,0
653,3414060000000,3414060104298,3414065113839,5113.839,5000.288,0
654,3414080000000,3414080011607,3414085012236,5012.236,5000.472,0
655,3414100000000,3414108034353,3414114227395,14227.395,5000.440,0
656,3414120000000,3414123252610,3414140569322,20569.322,5000.656,1
657,3414140000000,3414142025645,3414147026099,7026.099,5000.416,0
658,3414160000000,3414168010356,3414175191515,15191.515,5000.440,0
659,3414180000000,3414184005960,3414193311187,13311.187,5000.504,0
660,3414200000000,3414200015922,3414209022274,9022.274,5000.528,0
661,3414220000000,3414220012825,3414228093617,8093.617,5000.288,0
662,3414240000000,3414244021209,3414249021886,9021.886,5000.360,0
663,3414260000000,3414260011421,3414269012277,9012.277,5000.424,0
664,3414280000000,3414280008027,3414289001524,9001.524,5000.304,0
665,3414300000000,3414307993392,3414331770696,31770.696,5000.400,1
666,3414320000000,3414333064558,3414355514898,35514.898,5000.336,1
667,3414340000000,3414355680687,3414366351019,26351.019,5000.288,1
668,3414360000000,3414373893745,3414381178448,21178.448,5000.272,1
669,3414380000000,3414388022614,3414393023299,13023.299,5000.440,0
670,3414400000000,3414404012330,3414409098761,9098.761,5000.280,0
671,3414420000000,3414424009024,3414435561695,15561.695,5000.400,0
672,3414440000000,3414440043328,3414445379015,5379.015,5000.472,0
673,3414460000000,3414460045399,3414469094627,9094.627,5000.480,0
674,3414480000000,3414480004888,3414485008245,5008.245,5000.328,0
675,3414500000000,3414501325418,3414510343953,10343.953,5000.464,0
676,3414520000000,3414524007630,3414530928182,10928.182,5000.512,0
677,3414540000000,3414540026608,3414549039567,9039.567,5000.416,0
678,3414560000000,3414564006834,3414573047712,13047.712,5000.496,0
679,3414580000000,3414580027524,3414585029041,5029.041,5000.320,0
680,3414600000000,3414615984832,3414625512812,25512.812,5000.312,1
681,3414620000000,3414634665330,3414639666199,19666.199,5000.536,0
682,3414640000000,3414644012506,3414649013223,9013.223,5000.528,0
683,3414660000000,3414664005784,3414669012845,9012.845,5000.304,0
684,3414680000000,3414680059408,3414685060565,5060.565,5000.464,0
685,3414700000000,3414704026267,3414717025926,17025.926,5000.416,0
686,3414720000000,3414728028900,3414737613555,17613.555,5000.264,0
687,3414740000000,3414740006709,3414745007123,5007.123,5000.400,0
688,3414760000000,3414760050001,3414765401014,5401.014,5000.496,0
689,3414780000000,3414780063014,3414785063891,5063.891,5000.392,0
690,3414800000000,3414804017986,3414819315798,19315.798,5000.328,0
691,3414820000000,3414828024258,3414836688594,16688.594,5000.456,0
692,3414840000000,3414840014163,3414846825971,6825.971,5000.480,0
693,3414860000000,3414860034984,3414873049946,13049.946,5000.448,0
694,3414880000000,3414884317653,3414889357856,9357.856,5000.424,0
695,3414900000000,3414904386494,3414917967265,17967.265,5000.440,0
696,3414920000000,3414924038797,3414933026742,13026.742,5000.360,0
697,3414940000000,3414940047727,3414957146142,17146.142,5000.552,0
698,3414960000000,3414960006728,3414973031073,13031.073,5000.312,0
699,3414980000000,3414980063602,3414985064463,5064.463,5000.440,0
700,3415000000000,3415004018702,3415017117642,17117.642,5000.368,0
701,3415020000000,3415020051983,3415033056794,13056.794,5000.392,0
702,3415040000000,3415040006352,3415053006251,13006.251,5000.432,0
703,3415060000000,3415060011654,3415073029408,13029.408,5000.432,0
704,3415080000000,3415080063824,3415085073085,5073.085,5000.392,0
705,3415100000000,3415104013957,3415117014496,17014.496,5000.408,0
706,3415120000000,3415120089435,3415127142250,7142.250,5000.440,0
707,3415140000000,3415140006895,3415153022225,13022.225,5000.376,0
708,3415160000000,3415164008031,3415173012399,13012.399,5000.520,0
709,3415180000000,3415180032353,3415185053309,5053.309,5000.392,0
710,3415200000000,3415201600994,3415214604581,14604.581,5000.296,0
711,3415220000000,3415220019438,3415236322452,16322.452,5000.472,0
712,3415240000000,3415244006103,3415253067972,13067.972,5000.464,0
713,3415260000000,3415260273808,3415275216269,15216.269,5000.408,0
714,3415280000000,3415280063165,3415285072913,5072.913,5000.504,0
715,3415300000000,3415304011025,3415317011404,17011.404,5000.496,0
716,3415320000000,3415320026852,3415327568553,7568.553,5000.280,0
717,3415340000000,3415344053898,3415353077881,13077.881,5000.496,0
718,3415360000000,3415364006052,3415373071823,13071.823,5000.424,0
719,3415380000000,3415380058212,3415385068184,5068.184,5000.520,0
720,3415400000000,3415401462424,3415414863655,14863.655,5000.432,0
721,3415420000000,3415421197457,3415430341455,10341.455,5000.368,0
722,3415440000000,3415440035223,3415451512508,11512.508,5000.280,0
723,3415460000000,3415461268480,3415473341315,13341.315,5000.472,0
724,3415480000000,3415483897735,3415497066463,17066.463,5000.704,0
725,3415500000000,3415502714831,3415525647274,25647.274,5000.288,1
726,3415520000000,3415530860193,3415539381803,19381.803,5000.264,0
727,3415540000000,3415560075624,3415565472883,25472.883,5000.352,1
728,3415560000000,3415568037537,3415573088930,13088.930,5000.360,0
729,3415580000000,3415582127576,3415591098275,11098.275,5000.392,0
730,3415600000000,3415600533805,3415611629732,11629.732,5000.328,0
731,3415620000000,3415623233400,3415636369401,16369.401,5000.664,0
732,3415640000000,3415640012165,3415653017800,13017.800,5000.328,0
733,3415660000000,3415664005710,3415673511931,13511.931,5000.488,0
734,3415680000000,3415680085948,3415685092889,5092.889,5000.448,0
735,3415700000000,3415700037517,3415710925171,10925.171,5000.496,0
736,3415720000000,3415723380756,3415736393110,16393.110,5000.464,0
737,3415740000000,3415740032234,3415751750966,11750.966,5000.680,0
738,3415760000000,3415760029952,3415769031136,9031.136,5000.384,0
739,3415780000000,3415780032686,3415785052778,5052.778,5000.464,0
740,3415800000000,3415803816830,3415812834549,12834.549,5000.272,0
741,3415820000000,3415820007060,3415830166156,10166.156,5000.696,0
742,3415840000000,3415844004533,3415853017876,13017.876,5000.312,0
743,3415860000000,3415860006024,3415873930235,13930.235,5000.392,0
744,3415880000000,3415880063482,3415885064551,5064.551,5000.448,0
745,3415900000000,3415904058699,3415913365198,13365.198,5000.304,0
746,3415920000000,3415920027889,3415933047426,13047.426,5000.496,0
747,3415940000000,3415944063919,3415964811753,24811.753,5000.352,1
748,3415960000000,3415964829896,3415993039461,33039.461,5000.368,1
749,3415980000000,3416000071501,3416019992625,39992.625,5000.520,1
750,3416000000000,3416042013339,3416061087193,61087.193,5000.488,1
751,3416020000000,3416064010119,3416094653051,74653.051,5000.304,1
752,3416040000000,3416095340380,3416127940297,87940.297,5000.304,1
753,3416060000000,3416132536890,3416177136743,117136.743,5000.440,1
754,3416080000000,3416180006888,3416188985698,108985.698,5000.312,1
755,3416100000000,3416192008145,3416198011937,98011.937,5000.488,1
756,3416120000000,3416220015820,3416232986233,112986.233,5000.464,1
757,3416140000000,3416236007000,3416243003531,103003.531,5000.456,1
758,3416160000000,3416248006232,3416253062106,93062.106,5000.528,1
759,3416180000000,3416253084920,3416262085352,82085.352,5000.616,1
760,3416200000000,3416263100650,3416280101080,80101.080,5000.440,1
761,3416220000000,3416284007673,3416292588255,72588.255,5000.504,1
762,3416240000000,3416292629164,3416297650664,57650.664,5000.288,1
763,3416260000000,3416297665927,3416326794108,66794.108,5000.344,1
764,3416280000000,3416336007918,3416341046241,61046.241,5000.520,1
765,3416300000000,3416344005451,3416361032991,61032.991,5000.304,1
766,3416320000000,3416361043343,3416374057425,54057.425,5000.552,1
767,3416340000000,3416375029717,3416380090079,40090.079,5000.312,1
768,3416360000000,3416381264782,3416386265523,26265.523,5000.488,1
769,3416380000000,3416386308888,3416391333540,11333.540,5000.384,0
770,3416400000000,3416416050819,3416433072983,33072.983,5000.328,1
771,3416420000000,3416433089638,3416444629750,24629.750,5000.520,1
772,3416440000000,3416444639709,3416461625572,21625.572,5000.384,1
773,3416460000000,3416465542861,3416470549514,10549.514,5000.488,0
774,3416480000000,3416480057711,3416485058557,5058.557,5000.368,0
775,3416500000000,3416509827576,3416518991893,18991.893,5000.544,0
776,3416520000000,3416520005143,3416530756878,10756.878,5000.632,0
777,3416540000000,3416552033043,3416561057202,21057.202,5000.288,1
778,3416560000000,3416564007918,3416574636237,14636.237,5000.384,0
779,3416580000000,3416580037119,3416589092563,9092.563,5000.752,0
780,3416600000000,3416617038658,3416626073689,26073.689,5000.336,1
781,3416620000000,3416628004315,3416635340014,15340.014,5000.304,0
782,3416640000000,3416644040003,3416649690756,9690.756,5000.392,0
783,3416660000000,3416660043302,3416674314705,14314.705,5000.520,0
784,3416680000000,3416680059075,3416685074992,5074.992,5000.552,0
785,3416700000000,3416724007542,3416736210728,36210.728,5000.744,1
786,3416720000000,3416737088051,3416745692511,25692.511,5000.392,1
787,3416740000000,3416748004551,3416754840101,14840.101,5000.464,0
788,3416760000000,3416762588124,3416767589026,7589.026,5000.624,0
789,3416780000000,3416780059226,3416785060039,5060.039,5000.496,0
790,3416800000000,3416820014625,3416826156391,26156.391,5000.384,1
791,3416820000000,3416828007663,3416837012799,17012.799,5000.368,0
792,3416840000000,3416840008247,3416849039661,9039.661,5000.392,0
793,3416860000000,3416864006144,3416874066951,14066.951,5000.464,0
794,3416880000000,3416881424017,3416886436853,6436.853,5000.352,0
795,3416900000000,3416904026738,3416917426666,17426.666,5000.512,0
796,3416920000000,3416920009759,3416925084535,5084.535,5000.544,0
797,3416940000000,3416940029140,3416949127949,9127.949,5000.688,0
798,3416960000000,3416960042161,3416965042862,5042.862,5000.392,0
799,3416980000000,3416980057638,3416985086193,5086.193,5000.392,0
800,3417000000000,3417004107363,3417017224398,17224.398,5000.392,0
801,3417020000000,3417020006085,3417036136176,16136.176,5000.392,0
802,3417040000000,3417040040961,3417045063421,5063.421,5000.408,0
803,3417060000000,3417060012937,3417069011721,9011.721,5000.368,0
804,3417080000000,3417080060084,3417085063721,5063.721,5003.008,0
805,3417100000000,3417104009416,3417113010768,13010.768,5000.408,0
806,3417120000000,3417120042473,3417125117569,5117.569,5000.424,0
807,3417140000000,3417141686349,3417154178451,14178.451,5000.328,0
808,3417160000000,3417160171692,3417169181044,9181.044,5000.312,0
809,3417180000000,3417180058050,3417185070399,5070.399,5000.472,0
810,3417200000000,3417204525066,3417213534890,13534.890,5000.448,0
811,3417220000000,3417220038007,3417225662058,5662.058,5000.336,0
812,3417240000000,3417240141190,3417250150929,10150.929,5000.464,0
813,3417260000000,3417260035347,3417273048806,13048.806,5000.408,0
814,3417280000000,3417280064040,3417288212179,8212.179,5000.376,0
815,3417300000000,3417305041277,3417329004392,29004.392,5000.480,1
816,3417320000000,3417329020343,3417345042625,25042.625,5000.448,1
817,3417340000000,3417348004595,3417353030087,13030.087,5000.424,0
818,3417360000000,3417364011910,3417369066880,9066.880,5000.400,0
819,3417380000000,3417380058726,3417385059764,5059.764,5000.640,0
820,3417400000000,3417415415484,3417427420148,27420.148,5000.640,1
821,3417420000000,3417434010787,3417439532685,19532.685,5000.728,0
822,3417440000000,3417443502674,3417456498317,16498.317,5000.360,0
823,3417460000000,3417464022819,3417469037168,9037.168,5000.304,0
824,3417480000000,3417480060060,3417485060778,5060.778,5000.320,0
825,3417500000000,3417528007250,3417535171857,35171.857,5000.264,1
826,3417520000000,3417543835377,3417548849869,28849.869,5000.488,1
827,3417540000000,3417556012597,3417579746384,39746.384,5000.528,1
828,3417560000000,3417585654447,3417590711752,30711.752,5000.408,1
829,3417580000000,3417590726903,3417595727572,15727.572,5000.672,0
830,3417600000000,3417620006410,3417625008959,25008.959,5000.408,1
831,3417620000000,3417632073741,3417637074539,17074.539,5000.528,0
832,3417640000000,3417648003518,3417664929681,24929.681,5000.384,1
833,3417660000000,3417667050310,3417676134920,16134.920,5000.320,0
834,3417680000000,3417680024203,3417687872947,7872.947,5000.376,0
835,3417700000000,3417712014354,3417721046528,21046.528,5000.592,1
836,3417720000000,3417724004099,3417733051136,13051.136,5000.384,0
837,3417740000000,3417744035975,3417749057499,9057.499,5000.344,0
838,3417760000000,3417760032499,3417769161538,9161.538,5005.416,0
839,3417780000000,3417780061190,3417785062476,5062.476,5000.368,0
840,3417800000000,3417820036764,3417829085313,29085.313,5000.344,1
841,3417820000000,3417832005351,3417841061947,21061.947,5000.344,1
842,3417840000000,3417844005055,3417852245764,12245.764,5000.512,0
843,3417860000000,3417860037000,3417869060623,9060.623,5000.472,0
844,3417880000000,3417880060540,3417885069010,5069.010,5000.520,0
845,3417900000000,3417908045009,3417923029315,23029.315,5000.400,1
846,3417920000000,3417930154053,3417936276733,16276.733,5000.416,0
847,3417940000000,3417942801769,3417947959955,7959.955,5000.384,0
848,3417960000000,3417968045755,3417985153338,25153.338,5000.344,1
849,3417980000000,3417986984011,3418005930562,25930.562,5000.496,1
850,3418000000000,3418008008810,3418024684054,24684.054,5000.312,1
851,3418020000000,3418028004928,3418037954719,17954.719,5000.416,0
852,3418040000000,3418044299871,3418076955280,36955.280,5000.480,1
853,3418060000000,3418083269626,3418124278616,64278.616,5000.672,1
854,3418080000000,3418128019365,3418143374765,63374.765,5000.640,1
855,3418100000000,3418143616061,3418163133012,63133.012,5000.312,1
856,3418120000000,3418163359588,3418180368921,60368.921,5000.304,1
857,3418140000000,3418180376225,3418185376607,45376.607,5000.360,1
858,3418160000000,3418192002939,3418197064413,37064.413,5000.600,1
859,3418180000000,3418197453354,3418202453895,22453.895,5000.496,1
860,3418200000000,3418220031461,3418226405419,26405.419,5000.544,1
861,3418220000000,3418228006004,3418240437199,20437.199,5000.744,1
862,3418240000000,3418244036822,3418261055026,21055.026,5000.344,1
863,3418260000000,3418264004310,3418269004747,9004.747,5000.432,0
864,3418280000000,3418280030263,3418285030845,5030.845,5000.312,0
865,3418300000000,3418308003804,3418313004210,13004.210,5000.432,0
866,3418320000000,3418320030571,3418325186182,5186.182,5000.464,0
867,3418340000000,3418340010835,3418345020199,5020.199,5000.520,0
868,3418360000000,3418360028631,3418365054131,5054.131,5000.320,0
869,3418380000000,3418380057683,3418385058481,5058.481,5000.368,0
870,3418400000000,3418408100932,3418426409967,26409.967,5000.424,1
871,3418420000000,3418428015672,3418441022211,21022.211,5000.336,1
